,id,duracion_estadia,genero,edad,ni�os,codigo_destino,tipo_acomodacion
3709,1006337,4,M,40.0,1.0,PE,AirBnB
3710,1002653,3,F,,1.0,COL,AirBnB
3711,1009323,4,M,35.0,1.0,ES,AirBnB
3712,1010226,4,F,33.0,0.0,ES,AirBnB
3713,1011425,5,F,34.0,1.0,COL,Hotel
3714,1009038,6,M,43.0,0.0,UK,AirBnB
3715,1006634,3,M,46.0,0.0,US,AirBnB
3716,1000289,5,F,40.0,1.0,UK,Hotel
3717,1000317,3,M,46.0,1.0,IT,Hotel
3718,1003582,8,M,34.0,0.0,ES,Hotel
3719,1013818,4,M,,0.0,NL,AirBnB
3720,1001577,7,F,41.0,1.0,COL,AirBnB
3721,1013226,4,F,43.0,0.0,COL,Hotel
3722,1007973,3,M,47.0,1.0,COL,Hotel
3723,1008497,5,M,47.0,1.0,UK,Hotel
3724,1003359,5,F,46.0,1.0,,AirBnB
3725,1007631,5,F,59.0,1.0,IT,AirBnB
3726,1004608,3,M,41.0,1.0,COL,Hotel
3727,1000797,3,F,37.0,0.0,AR,AirBnB
3728,1009923,3,F,43.0,0.0,COL,Hotel
3729,1004454,7,M,38.0,0.0,ES,Hotel
3730,1001083,2,M,48.0,0.0,COL,AirBnB
3731,1002885,2,F,42.0,,IT,Hotel
3732,1013015,4,M,,0.0,ES,AirBnB
3733,1000269,3,F,43.0,,NL,Hotel
3734,1001236,2,M,44.0,0.0,NL,AirBnB
3735,1003226,4,M,43.0,1.0,US,Hotel
3736,1008511,9,F,34.0,0.0,US,AirBnB
3737,1010961,5,M,34.0,0.0,IT,Hotel
3738,1010538,6,M,25.0,1.0,NL,AirBnB
3739,1013298,3,F,42.0,1.0,IT,AirBnB
3740,1009539,5,F,39.0,,AR,Hotel
3741,1004222,4,F,36.0,1.0,,Hotel
3742,1009416,3,M,,0.0,UK,AirBnB
3743,1007882,6,M,42.0,0.0,COL,AirBnB
3744,1004392,8,F,40.0,1.0,IT,Hotel
3745,1000128,2,F,43.0,0.0,UK,Hotel
3746,1003745,6,M,41.0,1.0,PE,Hotel
3747,1002914,3,M,44.0,1.0,IT,Hotel
3748,1001857,3,F,37.0,0.0,NL,AirBnB
3749,1000012,5,F,45.0,1.0,PE,AirBnB
3750,1005452,3,M,47.0,0.0,US,AirBnB
3751,1010090,5,M,34.0,0.0,AR,Hotel
3752,1013793,2,F,33.0,1.0,PE,Hotel
3753,1009574,4,M,32.0,0.0,US,Hotel
3754,1003781,3,M,30.0,1.0,NL,AirBnB
3755,1013593,2,F,37.0,,NL,Hotel
3756,1009676,2,M,30.0,1.0,PE,AirBnB
3757,1001836,2,F,37.0,1.0,NL,Hotel
3758,1004689,1,M,42.0,1.0,AR,Hotel
3759,1013481,3,M,41.0,0.0,US,AirBnB
3760,1009933,5,M,,1.0,US,Hotel
3761,1002382,4,M,45.0,,,Hotel
3762,1001200,8,M,39.0,0.0,US,Hotel
3763,1001330,4,F,51.0,0.0,ES,Hotel
3764,1008510,7,M,,1.0,COL,Hotel
3765,1013007,2,M,39.0,1.0,NL,AirBnB
3766,1012587,8,F,45.0,1.0,COL,AirBnB
3767,1003345,2,F,47.0,,AR,AirBnB
3768,1002944,3,M,35.0,0.0,PE,Hotel
3769,1001109,3,F,38.0,0.0,,AirBnB
3770,1011048,5,F,36.0,0.0,AR,AirBnB
3771,1007344,5,F,,1.0,,AirBnB
3772,1013407,3,F,46.0,1.0,COL,AirBnB
3773,1004432,1,F,38.0,1.0,ES,Hotel
3774,1008835,3,M,38.0,1.0,,AirBnB
3775,1000107,6,F,43.0,1.0,US,AirBnB
3776,1013087,3,F,39.0,,ES,Hotel
3777,1002154,3,M,33.0,1.0,US,AirBnB
3778,1002225,3,M,27.0,0.0,COL,Hotel
3779,1006226,6,M,43.0,,NL,AirBnB
3780,1009044,2,F,38.0,0.0,UK,AirBnB
3781,1008674,3,F,46.0,1.0,UK,AirBnB
3782,1003958,4,M,38.0,1.0,US,AirBnB
3783,1001187,4,F,38.0,1.0,IT,Hotel
3784,1013585,2,F,34.0,1.0,US,Hotel
3785,1002819,3,F,,0.0,ES,Hotel
3786,1004771,8,M,43.0,,COL,AirBnB
3787,1007241,5,M,44.0,1.0,ES,Hotel
3788,1005952,8,F,45.0,,AR,AirBnB
3789,1000749,5,M,44.0,0.0,US,AirBnB
3790,1007083,6,F,,0.0,,Hotel
3791,1008620,2,M,41.0,,IT,AirBnB
3792,1005330,6,F,,,PE,Hotel
3793,1005350,5,F,,1.0,PE,AirBnB
3794,1003037,5,F,46.0,0.0,UK,Hotel
3795,1003700,5,F,38.0,1.0,NL,Hotel
3796,1006724,7,F,45.0,0.0,PE,Hotel
3797,1000051,5,F,40.0,0.0,US,AirBnB
3798,1010467,5,M,38.0,0.0,COL,Hotel
3799,1010650,2,M,41.0,1.0,ES,Hotel
3800,1003556,4,F,36.0,1.0,,Hotel
3801,1002072,7,F,34.0,0.0,PE,AirBnB
3802,1000026,2,M,45.0,1.0,US,Hotel
3803,1000627,3,M,48.0,0.0,COL,AirBnB
3804,1010324,3,M,,1.0,PE,Hotel
3805,1004922,4,M,41.0,1.0,US,Hotel
3806,1001308,4,M,43.0,1.0,NL,Hotel
3807,1008416,5,M,44.0,,,Hotel
3808,1012485,4,M,41.0,0.0,NL,AirBnB
3809,1005491,4,F,38.0,,UK,AirBnB
3810,1009868,4,F,33.0,1.0,AR,Hotel
3811,1003298,7,F,45.0,0.0,UK,Hotel
3812,1009310,6,F,35.0,0.0,COL,AirBnB
3813,1006132,6,M,45.0,1.0,IT,Hotel
3814,1008125,5,F,38.0,0.0,COL,AirBnB
3815,1012775,6,M,,0.0,UK,AirBnB
3816,1004775,2,M,34.0,0.0,IT,Hotel
3817,1012350,3,F,42.0,,PE,Hotel
3818,1003779,2,F,46.0,0.0,AR,Hotel
3819,1008174,4,F,49.0,1.0,IT,AirBnB
3820,1008739,5,M,36.0,1.0,,AirBnB
3821,1011053,4,M,47.0,0.0,US,AirBnB
3822,1006858,2,F,34.0,0.0,ES,AirBnB
3823,1004090,2,M,29.0,1.0,COL,AirBnB
3824,1008733,7,M,45.0,,ES,Hotel
3825,1000274,8,F,46.0,0.0,IT,Hotel
3826,1002607,5,F,43.0,0.0,IT,Hotel
3827,1009858,2,F,39.0,1.0,,Hotel
3828,1003310,6,M,31.0,0.0,AR,Hotel
3829,1006376,2,M,34.0,0.0,ES,Hotel
3830,1004885,2,F,40.0,0.0,,AirBnB
3831,1001728,3,F,43.0,0.0,NL,Hotel
3832,1002759,4,M,34.0,,COL,Hotel
3833,1001051,8,M,48.0,0.0,AR,AirBnB
3834,1005110,2,M,43.0,0.0,IT,AirBnB
3835,1002678,5,M,39.0,1.0,AR,AirBnB
3836,1002058,2,M,39.0,0.0,ES,Hotel
3837,1002589,2,F,45.0,,NL,Hotel
3838,1005771,6,F,40.0,1.0,IT,Hotel
3839,1013444,7,F,38.0,0.0,IT,AirBnB
3840,1010251,2,M,39.0,0.0,ES,Hotel
3841,1008665,5,M,37.0,1.0,COL,AirBnB
3842,1013711,5,F,37.0,1.0,AR,Hotel
3843,1001380,7,F,41.0,0.0,US,Hotel
3844,1011516,3,M,50.0,1.0,AR,Hotel
3845,1013940,4,F,48.0,0.0,NL,Hotel
3846,1003675,4,M,41.0,1.0,NL,Hotel
3847,1000552,4,F,43.0,1.0,IT,AirBnB
3848,1012976,4,M,38.0,0.0,IT,Hotel
3849,1007144,4,M,42.0,0.0,ES,AirBnB
3850,1008894,8,M,37.0,0.0,AR,Hotel
3851,1001393,4,M,41.0,1.0,AR,Hotel
3852,1010297,6,M,49.0,0.0,,AirBnB
3853,1006303,3,M,38.0,0.0,NL,Hotel
3854,1009061,6,M,42.0,1.0,US,Hotel
3855,1001604,5,M,37.0,1.0,US,AirBnB
3856,1004019,7,F,38.0,,US,Hotel
3857,1001211,9,M,42.0,0.0,PE,AirBnB
3858,1009443,2,M,39.0,1.0,NL,AirBnB
3859,1011134,3,F,37.0,1.0,COL,Hotel
3860,1008619,4,M,33.0,0.0,COL,Hotel
3861,1007403,6,F,42.0,1.0,PE,AirBnB
3862,1005189,4,M,46.0,,NL,Hotel
3863,1012006,6,M,,1.0,COL,Hotel
3864,1012770,3,M,42.0,,UK,Hotel
3865,1002586,3,M,42.0,1.0,IT,Hotel
3866,1008630,4,F,45.0,0.0,PE,Hotel
3867,1002396,6,F,,1.0,IT,AirBnB
3868,1000740,6,F,39.0,0.0,NL,AirBnB
3869,1009456,2,M,43.0,0.0,ES,AirBnB
3870,1001078,6,M,45.0,1.0,PE,Hotel
3871,1000042,3,F,44.0,,IT,AirBnB
3872,1000040,3,F,39.0,,US,Hotel
3873,1004236,4,F,44.0,,PE,AirBnB
3874,1007035,3,F,39.0,0.0,COL,AirBnB
3875,1004157,4,M,42.0,0.0,COL,AirBnB
3876,1007802,4,M,,1.0,US,Hotel
3877,1011002,3,M,36.0,0.0,AR,Hotel
3878,1004867,6,M,35.0,1.0,ES,AirBnB
3879,1007985,2,M,47.0,0.0,PE,AirBnB
3880,1003895,8,F,44.0,0.0,AR,Hotel
3881,1011202,6,F,46.0,0.0,ES,Hotel
3882,1002481,5,F,37.0,0.0,AR,AirBnB
3883,1001897,3,M,44.0,0.0,PE,AirBnB
3884,1005661,4,M,37.0,0.0,AR,Hotel
3885,1012462,6,F,35.0,1.0,US,Hotel
3886,1001790,5,M,,1.0,IT,Hotel
3887,1006964,3,M,39.0,0.0,UK,Hotel
3888,1003862,6,M,29.0,0.0,IT,Hotel
3889,1003888,6,F,36.0,,PE,AirBnB
3890,1011427,3,F,54.0,0.0,US,Hotel
3891,1005876,2,M,,1.0,IT,Hotel
3892,1000697,3,F,39.0,,UK,Hotel
3893,1004480,6,M,38.0,0.0,AR,Hotel
3894,1005607,6,M,39.0,0.0,PE,Hotel
3895,1009205,6,F,31.0,1.0,IT,Hotel
3896,1012027,5,M,38.0,0.0,ES,Hotel
3897,1008129,4,M,36.0,,COL,Hotel
3898,1011694,3,F,,0.0,PE,Hotel
3899,1009352,3,M,,1.0,US,Hotel
3900,1007931,4,F,36.0,0.0,US,AirBnB
3901,1007326,4,F,41.0,0.0,AR,Hotel
3902,1005021,3,M,46.0,0.0,,AirBnB
3903,1008367,2,F,42.0,1.0,COL,AirBnB
3904,1013135,8,F,39.0,1.0,AR,Hotel
3905,1012400,8,M,44.0,1.0,PE,Hotel
3906,1007230,5,F,49.0,1.0,UK,AirBnB
3907,1005621,3,M,48.0,1.0,UK,Hotel
3908,1012325,6,M,40.0,1.0,ES,AirBnB
3909,1004686,6,M,,1.0,ES,Hotel
3910,1008273,3,F,46.0,1.0,IT,AirBnB
3911,1010098,5,F,38.0,0.0,,AirBnB
3912,1007509,2,M,47.0,0.0,ES,AirBnB
3913,1000643,2,M,42.0,,IT,AirBnB
3914,1009919,6,F,44.0,1.0,COL,AirBnB
3915,1005065,5,F,39.0,0.0,US,AirBnB
3916,1011108,3,M,34.0,0.0,US,Hotel
3917,1012569,6,F,34.0,1.0,COL,Hotel
3918,1006044,5,M,36.0,1.0,ES,AirBnB
3919,1003501,5,F,43.0,0.0,IT,Hotel
3920,1003528,4,M,41.0,1.0,IT,Hotel
3921,1011401,3,M,28.0,1.0,IT,AirBnB
3922,1008859,2,M,42.0,0.0,UK,AirBnB
3923,1011976,5,F,37.0,0.0,US,AirBnB
3924,1010765,7,F,39.0,0.0,,AirBnB
3925,1004747,3,F,40.0,,PE,AirBnB
3926,1006568,5,F,35.0,0.0,ES,AirBnB
3927,1006091,4,M,46.0,0.0,ES,AirBnB
3928,1012300,3,F,32.0,1.0,NL,Hotel
3929,1011981,3,M,45.0,1.0,IT,Hotel
3930,1003925,3,M,41.0,0.0,UK,AirBnB
3931,1001616,2,M,45.0,0.0,COL,AirBnB
3932,1009189,4,F,53.0,1.0,COL,AirBnB
3933,1011148,5,F,,1.0,ES,AirBnB
3934,1006861,4,F,55.0,0.0,IT,Hotel
3935,1013387,2,M,43.0,0.0,NL,AirBnB
3936,1013547,5,F,40.0,,PE,AirBnB
3937,1003114,5,M,44.0,1.0,AR,Hotel
3938,1000492,4,M,42.0,0.0,COL,AirBnB
3939,1007613,8,F,40.0,1.0,IT,Hotel
3940,1000057,5,F,37.0,1.0,US,Hotel
3941,1007011,4,F,44.0,0.0,,Hotel
3942,1013684,2,M,35.0,1.0,ES,AirBnB
3943,1003340,5,M,41.0,1.0,US,Hotel
3944,1013815,2,M,38.0,0.0,NL,Hotel
3945,1002765,4,M,40.0,1.0,NL,AirBnB
3946,1012029,4,M,41.0,0.0,UK,AirBnB
3947,1002055,2,M,40.0,,PE,Hotel
3948,1007117,3,F,,0.0,PE,Hotel
3949,1013528,4,F,40.0,1.0,US,Hotel
3950,1004284,4,F,40.0,1.0,COL,Hotel
3951,1010127,4,M,37.0,1.0,US,AirBnB
3952,1012154,4,M,42.0,1.0,US,Hotel
3953,1007871,1,F,44.0,,NL,AirBnB
3954,1011308,3,M,33.0,0.0,NL,Hotel
3955,1012437,2,F,44.0,1.0,AR,AirBnB
3956,1002753,3,M,,1.0,NL,Hotel
3957,1002512,3,M,43.0,0.0,US,AirBnB
3958,1000570,4,M,46.0,0.0,COL,AirBnB
3959,1012386,3,F,39.0,1.0,,Hotel
3960,1013701,3,F,38.0,0.0,IT,AirBnB
3961,1011126,4,F,44.0,0.0,NL,Hotel
3962,1005648,6,M,47.0,,NL,AirBnB
3963,1011332,2,M,46.0,0.0,UK,AirBnB
3964,1007109,4,M,44.0,0.0,NL,AirBnB
3965,1010814,3,F,41.0,0.0,COL,Hotel
3966,1003216,4,F,51.0,,UK,Hotel
3967,1000537,6,M,33.0,0.0,NL,Hotel
3968,1011174,4,M,48.0,1.0,IT,Hotel
3969,1012571,1,M,30.0,0.0,COL,Hotel
3970,1002010,4,M,34.0,0.0,COL,Hotel
3971,1011063,6,F,39.0,1.0,IT,Hotel
3972,1005297,3,F,41.0,1.0,PE,AirBnB
3973,1010550,1,F,39.0,0.0,AR,AirBnB
3974,1007769,9,F,46.0,0.0,NL,Hotel
3975,1010378,3,M,40.0,1.0,NL,AirBnB
3976,1001793,8,M,29.0,1.0,NL,AirBnB
3977,1009548,6,M,36.0,0.0,ES,Hotel
3978,1007212,2,F,35.0,1.0,IT,Hotel
3979,1007641,3,M,40.0,0.0,COL,Hotel
3980,1014090,4,M,,,COL,AirBnB
3981,1005075,5,F,39.0,1.0,,Hotel
3982,1008553,3,M,35.0,0.0,UK,Hotel
3983,1001933,5,F,36.0,1.0,UK,Hotel
3984,1005990,3,F,36.0,0.0,ES,AirBnB
3985,1011921,3,F,35.0,1.0,UK,Hotel
3986,1006008,7,F,41.0,1.0,UK,AirBnB
3987,1008745,2,F,41.0,0.0,UK,Hotel
3988,1004985,2,F,43.0,1.0,NL,AirBnB
3989,1006572,5,F,,1.0,NL,AirBnB
3990,1011705,2,M,42.0,0.0,ES,AirBnB
3991,1006172,4,F,47.0,0.0,ES,Hotel
3992,1011408,2,M,53.0,0.0,NL,AirBnB
3993,1006251,7,F,38.0,,IT,AirBnB
3994,1012429,4,M,,0.0,US,AirBnB
3995,1000247,3,M,46.0,1.0,UK,Hotel
3996,1011127,5,M,38.0,1.0,,AirBnB
3997,1003697,4,F,39.0,1.0,UK,Hotel
3998,1013401,3,F,48.0,1.0,,AirBnB
3999,1007847,4,F,42.0,0.0,AR,Hotel
4000,1009186,4,M,36.0,1.0,ES,AirBnB
4001,1007349,4,M,49.0,0.0,PE,AirBnB
4002,1013223,7,M,46.0,1.0,NL,Hotel
4003,1009907,3,F,35.0,,AR,Hotel
4004,1011568,4,F,40.0,1.0,NL,Hotel
4005,1011615,4,M,46.0,1.0,,Hotel
4006,1001732,5,F,43.0,0.0,UK,Hotel
4007,1000285,6,M,39.0,1.0,ES,AirBnB
4008,1001226,2,F,47.0,,PE,AirBnB
4009,1004369,2,F,,1.0,,AirBnB
4010,1004333,6,M,43.0,1.0,,Hotel
4011,1010900,5,M,,1.0,COL,Hotel
4012,1006853,1,F,41.0,1.0,PE,AirBnB
4013,1008117,6,M,,0.0,UK,AirBnB
4014,1009775,2,F,47.0,1.0,ES,AirBnB
4015,1003482,6,F,36.0,1.0,,Hotel
4016,1000807,3,F,32.0,0.0,UK,AirBnB
4017,1007721,4,F,,0.0,IT,Hotel
4018,1005539,4,M,48.0,0.0,,AirBnB
4019,1002581,3,F,39.0,0.0,UK,AirBnB
4020,1010683,6,M,43.0,0.0,AR,AirBnB
4021,1008772,4,M,42.0,1.0,NL,Hotel
4022,1005787,3,M,38.0,0.0,IT,Hotel
4023,1004972,5,M,42.0,1.0,PE,Hotel
4024,1001597,4,M,37.0,1.0,AR,AirBnB
4025,1005305,6,M,42.0,1.0,UK,Hotel
4026,1008913,7,M,34.0,0.0,IT,Hotel
4027,1002915,2,M,39.0,1.0,PE,AirBnB
4028,1006587,6,M,46.0,0.0,PE,AirBnB
4029,1012053,4,F,37.0,0.0,AR,AirBnB
4030,1004253,2,M,,0.0,AR,AirBnB
4031,1003577,2,F,30.0,1.0,COL,Hotel
4032,1009901,3,F,49.0,0.0,ES,Hotel
4033,1011627,5,F,36.0,1.0,PE,Hotel
4034,1005885,3,M,41.0,0.0,,AirBnB
4035,1011748,4,F,,0.0,IT,Hotel
4036,1011577,5,F,41.0,1.0,IT,AirBnB
4037,1011437,4,F,43.0,1.0,AR,AirBnB
4038,1002359,7,M,31.0,0.0,IT,Hotel
4039,1010890,5,F,33.0,0.0,AR,AirBnB
4040,1002626,2,M,45.0,1.0,IT,Hotel
4041,1000922,10,M,42.0,0.0,,AirBnB
4042,1000770,8,F,46.0,0.0,PE,Hotel
4043,1008263,4,M,36.0,1.0,COL,AirBnB
4044,1013924,9,F,45.0,0.0,AR,Hotel
4045,1006667,1,M,43.0,0.0,IT,AirBnB
4046,1005962,2,M,40.0,0.0,UK,Hotel
4047,1004780,9,F,44.0,1.0,,AirBnB
4048,1005306,5,F,42.0,0.0,NL,Hotel
4049,1012302,2,M,36.0,1.0,UK,AirBnB
4050,1000020,3,M,40.0,0.0,US,Hotel
4051,1003621,7,F,42.0,1.0,ES,AirBnB
4052,1012061,4,F,41.0,0.0,AR,Hotel
4053,1009136,3,F,39.0,0.0,US,AirBnB
4054,1005816,2,F,31.0,0.0,NL,AirBnB
4055,1004786,3,M,43.0,,UK,AirBnB
4056,1002697,6,F,39.0,0.0,ES,AirBnB
4057,1001367,3,M,43.0,,IT,AirBnB
4058,1002084,5,M,45.0,1.0,IT,Hotel
4059,1000564,3,M,49.0,0.0,IT,AirBnB
4060,1004110,2,F,,0.0,NL,Hotel
4061,1001186,3,M,35.0,0.0,IT,Hotel
4062,1008930,6,F,38.0,0.0,IT,AirBnB
4063,1007268,5,F,48.0,1.0,PE,AirBnB
4064,1009148,6,F,47.0,1.0,ES,AirBnB
4065,1010946,2,M,46.0,0.0,,AirBnB
4066,1006410,4,M,43.0,0.0,ES,AirBnB
4067,1004274,4,F,,0.0,AR,Hotel
4068,1012580,4,F,,0.0,NL,Hotel
4069,1006009,2,M,36.0,1.0,ES,AirBnB
4070,1002804,3,M,42.0,1.0,UK,Hotel
4071,1011537,4,M,39.0,0.0,IT,Hotel
4072,1009966,2,M,45.0,1.0,UK,Hotel
4073,1001339,4,M,52.0,1.0,UK,AirBnB
4074,1000288,8,F,28.0,1.0,ES,Hotel
4075,1006362,3,F,41.0,0.0,,Hotel
4076,1000459,5,M,37.0,1.0,NL,AirBnB
4077,1000990,5,M,46.0,,IT,Hotel
4078,1003311,3,M,29.0,1.0,IT,AirBnB
4079,1008112,5,F,38.0,1.0,AR,Hotel
4080,1003627,3,F,45.0,0.0,COL,Hotel
4081,1011942,4,F,41.0,0.0,NL,Hotel
4082,1003473,1,M,41.0,0.0,US,AirBnB
4083,1004517,5,F,36.0,,UK,AirBnB
4084,1009852,4,M,38.0,0.0,US,Hotel
4085,1002584,2,M,40.0,1.0,PE,AirBnB
4086,1009920,8,M,37.0,1.0,NL,AirBnB
4087,1004664,7,F,40.0,1.0,US,Hotel
4088,1004521,2,F,37.0,,PE,Hotel
4089,1007503,3,F,34.0,1.0,NL,Hotel
4090,1010578,3,F,35.0,0.0,IT,AirBnB
4091,1003683,3,F,,0.0,ES,Hotel
4092,1005373,2,F,35.0,1.0,US,Hotel
4093,1001555,4,F,43.0,1.0,AR,AirBnB
4094,1013295,3,M,45.0,1.0,ES,Hotel
4095,1002104,4,M,37.0,0.0,AR,Hotel
4096,1006023,3,F,39.0,0.0,US,AirBnB
4097,1010757,3,M,35.0,1.0,ES,AirBnB
4098,1002659,4,M,46.0,1.0,IT,Hotel
4099,1005290,3,F,37.0,,,Hotel
4100,1003078,2,F,,0.0,IT,Hotel
4101,1003625,3,F,23.0,1.0,US,Hotel
4102,1010823,2,F,52.0,1.0,IT,AirBnB
4103,1007612,4,F,52.0,0.0,COL,Hotel
4104,1011690,4,M,,0.0,UK,AirBnB
4105,1002094,6,M,42.0,1.0,IT,Hotel
4106,1013732,3,M,,1.0,IT,Hotel
4107,1001167,5,M,44.0,0.0,PE,AirBnB
4108,1011350,4,F,39.0,0.0,COL,AirBnB
4109,1009746,3,M,36.0,,ES,Hotel
4110,1012465,5,M,35.0,0.0,AR,Hotel
4111,1007766,1,M,38.0,0.0,UK,Hotel
4112,1010952,5,F,39.0,1.0,NL,Hotel
4113,1000463,4,M,46.0,1.0,UK,Hotel
4114,1010121,2,M,44.0,1.0,US,Hotel
4115,1010903,4,M,36.0,0.0,COL,Hotel
4116,1001674,5,M,40.0,0.0,ES,Hotel
4117,1005976,1,F,42.0,0.0,,Hotel
4118,1005164,5,M,44.0,1.0,US,Hotel
4119,1009583,3,F,38.0,1.0,ES,Hotel
4120,1000476,4,M,44.0,0.0,IT,AirBnB
4121,1012506,5,M,38.0,0.0,PE,Hotel
4122,1003235,8,M,33.0,1.0,UK,AirBnB
4123,1005700,1,F,35.0,1.0,COL,Hotel
4124,1009497,3,M,,0.0,PE,AirBnB
4125,1010281,4,M,35.0,0.0,PE,Hotel
4126,1001562,3,M,45.0,0.0,AR,AirBnB
4127,1012348,5,F,39.0,0.0,ES,AirBnB
4128,1010046,4,M,40.0,1.0,AR,AirBnB
4129,1000353,3,M,,1.0,ES,Hotel
4130,1000867,3,M,45.0,0.0,IT,AirBnB
4131,1001016,4,M,39.0,1.0,NL,AirBnB
4132,1011265,5,M,39.0,1.0,AR,AirBnB
4133,1003777,5,M,39.0,0.0,,Hotel
4134,1000207,9,M,,1.0,NL,Hotel
4135,1011637,3,F,42.0,0.0,,Hotel
4136,1005358,4,F,42.0,1.0,PE,AirBnB
4137,1013356,3,F,40.0,0.0,UK,AirBnB
4138,1005007,5,M,46.0,1.0,AR,Hotel
4139,1003107,3,M,33.0,0.0,,Hotel
4140,1002690,2,M,47.0,,UK,AirBnB
4141,1006160,3,F,39.0,0.0,ES,AirBnB
4142,1012860,4,F,,1.0,,AirBnB
4143,1000839,3,F,35.0,0.0,,AirBnB
4144,1012527,2,M,42.0,1.0,IT,Hotel
4145,1013362,4,F,38.0,1.0,US,Hotel
4146,1009418,4,F,53.0,1.0,NL,AirBnB
4147,1010904,2,M,32.0,0.0,NL,Hotel
4148,1000456,3,M,37.0,1.0,COL,AirBnB
4149,1009995,5,M,40.0,1.0,,AirBnB
4150,1011858,6,F,37.0,0.0,IT,AirBnB
4151,1013926,1,F,,0.0,IT,Hotel
4152,1010078,5,M,41.0,0.0,ES,AirBnB
4153,1000915,2,F,42.0,,COL,Hotel
4154,1004669,6,F,40.0,0.0,UK,AirBnB
4155,1003041,3,F,,0.0,UK,Hotel
4156,1005151,2,M,47.0,1.0,IT,Hotel
4157,1009179,8,F,,0.0,IT,Hotel
4158,1001229,4,F,,1.0,UK,AirBnB
4159,1009979,6,M,,1.0,UK,Hotel
4160,1007563,3,F,36.0,1.0,PE,Hotel
4161,1002702,3,M,38.0,0.0,,Hotel
4162,1007458,5,F,47.0,0.0,PE,Hotel
4163,1012270,2,M,47.0,1.0,US,Hotel
4164,1007322,4,M,40.0,1.0,US,AirBnB
4165,1004041,1,M,48.0,0.0,US,AirBnB
4166,1007387,5,F,46.0,0.0,ES,Hotel
4167,1006108,5,F,42.0,0.0,UK,Hotel
4168,1006911,6,M,37.0,0.0,PE,Hotel
4169,1013601,7,F,46.0,0.0,UK,Hotel
4170,1012868,3,F,33.0,1.0,US,Hotel
4171,1006931,5,F,39.0,1.0,NL,Hotel
4172,1000273,5,F,35.0,1.0,US,Hotel
4173,1002169,4,M,39.0,1.0,AR,AirBnB
4174,1008986,3,M,28.0,1.0,AR,AirBnB
4175,1005199,5,M,,0.0,IT,AirBnB
4176,1006877,3,M,56.0,,COL,Hotel
4177,1004145,4,F,42.0,1.0,ES,AirBnB
4178,1007853,3,F,46.0,1.0,,AirBnB
4179,1001439,6,F,39.0,0.0,UK,AirBnB
4180,1002305,4,F,40.0,0.0,UK,AirBnB
4181,1001958,3,F,37.0,1.0,NL,Hotel
4182,1011183,1,M,41.0,1.0,PE,Hotel
4183,1011353,7,F,40.0,,US,Hotel
4184,1007070,4,F,41.0,1.0,COL,AirBnB
4185,1007589,5,M,36.0,0.0,UK,Hotel
4186,1006942,8,M,41.0,,ES,AirBnB
4187,1000902,3,M,43.0,1.0,ES,Hotel
4188,1000069,2,M,47.0,1.0,US,Hotel
4189,1013390,3,F,38.0,0.0,PE,AirBnB
4190,1009934,2,F,,0.0,ES,Hotel
4191,1010040,3,F,33.0,1.0,UK,Hotel
4192,1003122,6,F,39.0,0.0,COL,AirBnB
4193,1001194,4,F,,0.0,IT,Hotel
4194,1007759,3,F,46.0,0.0,IT,Hotel
4195,1004585,6,M,,1.0,,Hotel
4196,1006059,2,M,27.0,0.0,AR,Hotel
4197,1003960,4,F,44.0,1.0,PE,AirBnB
4198,1008466,1,M,33.0,,,AirBnB
4199,1011481,5,F,45.0,0.0,AR,Hotel
4200,1008097,5,M,35.0,,IT,Hotel
4201,1000748,5,F,45.0,,ES,Hotel
4202,1009651,5,F,,1.0,AR,AirBnB
4203,1005754,2,F,33.0,0.0,COL,AirBnB
4204,1004070,5,M,43.0,0.0,PE,AirBnB
4205,1001831,4,M,40.0,0.0,IT,Hotel
4206,1006848,3,F,40.0,1.0,COL,Hotel
4207,1012418,3,F,36.0,0.0,UK,AirBnB
4208,1012307,3,F,48.0,1.0,UK,AirBnB
4209,1012041,4,M,36.0,1.0,IT,AirBnB
4210,1009712,3,F,41.0,0.0,IT,Hotel
4211,1004712,9,M,51.0,0.0,US,AirBnB
4212,1000136,7,F,55.0,1.0,AR,AirBnB
4213,1012943,3,M,35.0,0.0,PE,Hotel
4214,1004691,4,M,29.0,1.0,PE,AirBnB
4215,1001080,2,M,36.0,1.0,US,AirBnB
4216,1000131,1,M,38.0,1.0,PE,AirBnB
4217,1001809,4,M,46.0,1.0,ES,Hotel
4218,1003219,3,M,40.0,1.0,UK,AirBnB
4219,1002170,2,M,39.0,0.0,COL,Hotel
4220,1009477,2,F,46.0,0.0,US,Hotel
4221,1000375,5,F,48.0,1.0,PE,AirBnB
4222,1009346,6,M,37.0,0.0,COL,Hotel
4223,1002598,4,M,42.0,1.0,UK,Hotel
4224,1007287,3,M,,0.0,ES,AirBnB
4225,1009717,4,F,35.0,,NL,AirBnB
4226,1012540,7,F,,1.0,PE,AirBnB
4227,1000617,4,M,48.0,0.0,UK,AirBnB
4228,1007463,2,M,41.0,1.0,UK,Hotel
